,customer_email,revenue_growth
6399,lywibyqqux@gmail.com,21.260000000000005
6400,uupckorrtm@gmail.com,37.53
6401,bujkclaocv@gmail.com,-145.32999999999998
6402,ihtjbqxdlg@gmail.com,-156.73
6403,zsdjnzugbf@gmail.com,26.810000000000002
6404,qlqkirmcqv@gmail.com,-95.92
6405,avcoigbply@gmail.com,112.36999999999999
6406,idnommdjca@gmail.com,-101.66
6407,ohmfarfvkx@gmail.com,-36.82000000000002
6408,kssaiiczwz@gmail.com,149.94
6409,iovedxmezt@gmail.com,-65.52000000000001
6410,cztxsurudt@gmail.com,71.22999999999999
6411,bcxubiuecw@gmail.com,-12.730000000000004
6412,nodwxzyhxf@gmail.com,25.760000000000005
6413,slahntycuv@gmail.com,59.54000000000002
6414,gaeuwwqwlp@gmail.com,-46.120000000000005
6415,bcjlvnwcde@gmail.com,-69.21000000000001
6416,yzrgdfikrz@gmail.com,-37.510000000000005
6417,tikqnhxgku@gmail.com,77.14
6418,sfhflveibi@gmail.com,136.16
6419,bxsjestxyu@gmail.com,-8.650000000000006
6420,ocgrmwckvw@gmail.com,-67.87
6421,lojvdikjnd@gmail.com,66.28999999999999
6422,rvhhjgcbbf@gmail.com,-7.179999999999978
6423,lwbrtyryil@gmail.com,-22.30000000000001
6424,rrejrsmxcc@gmail.com,160.36
6425,aadbgmnypp@gmail.com,28.41000000000001
6426,wtkclnkfxt@gmail.com,-111.52000000000001
6427,ecjamnxvvz@gmail.com,-108.95
6428,glbyqydrij@gmail.com,5.6200000000000045
6429,cyxsskrrvl@gmail.com,-138.01
6430,cajrgijnvd@gmail.com,76.81
6431,yccokxwsrs@gmail.com,187.68
6432,kvwsbpptap@gmail.com,-139.54999999999998
6433,qlhrwivyjc@gmail.com,101.26
6434,mmdurwafww@gmail.com,15.570000000000022
6435,xhjinsgmqt@gmail.com,48.06
6436,vszxmbcjkh@gmail.com,-69.44
6437,fddzorslbe@gmail.com,60.43999999999999
6438,awhdnclqxi@gmail.com,-141.07
6439,cjzpuoqksl@gmail.com,62.69999999999999
6440,gbydisobnx@gmail.com,-186.71
6441,glawpbkzpe@gmail.com,32.17
6442,hgylnjynqb@gmail.com,-35.3
6443,smltjqdlgh@gmail.com,8.900000000000006
6444,ijoeleoemy@gmail.com,-42.76
6445,vefmebqjas@gmail.com,103.77
6446,pxkvgefmbz@gmail.com,82.52000000000001
6447,bzdwrhkmpa@gmail.com,54.67
6448,xwwbsuhubm@gmail.com,-46.64
6449,urinyzztqp@gmail.com,-115.22999999999999
6450,xznmxzakhr@gmail.com,188.63
6451,merxitcgjq@gmail.com,123.42999999999999
6452,sxprckyncm@gmail.com,-26.30000000000001
6453,ihlvviqlaj@gmail.com,-40.69
6454,ikilbjygoh@gmail.com,-113.33000000000001
6455,dlujwxzjos@gmail.com,44.73999999999998
6456,kahcctuuhq@gmail.com,-9.89
6457,vdmrekvqcn@gmail.com,-169.26999999999998
6458,lcktvozpjr@gmail.com,33.56
6459,rovxyyggtc@gmail.com,-59.68
6460,njrilqsiih@gmail.com,-168.84
6461,jovshagtvq@gmail.com,-54.60000000000002
6462,xifcyefwdd@gmail.com,132.04
6463,dzbkzrkqsk@gmail.com,27.470000000000006
6464,xvmcopdvxo@gmail.com,-107.66
6465,djkxjgunkf@gmail.com,-30.320000000000007
6466,chgqyklaub@gmail.com,160.25
6467,ddjurobbtx@gmail.com,-65.45000000000002
6468,hipgkdnwoh@gmail.com,-38.97999999999999
6469,ganoxiijfi@gmail.com,-157.44
6470,soivgizpgl@gmail.com,17.519999999999996
6471,bfsbdpysvg@gmail.com,-72.17000000000002
6472,fqqcnnscit@gmail.com,-48.449999999999996
6473,ajhppcofvz@gmail.com,-67.99000000000001
6474,yqxpdnjrjm@gmail.com,159.82999999999998
6475,wwzcdhmmjn@gmail.com,48.72999999999999
6476,zvlecjgsiy@gmail.com,83.57000000000001
6477,kvcwtfroyi@gmail.com,-47.11999999999999
6478,vtkdlsbbol@gmail.com,49.44
6479,bxwlvarirr@gmail.com,125.78
6480,mzceihghky@gmail.com,69.7
6481,zvyqolafxk@gmail.com,-160.98000000000002
6482,fbodzgbugv@gmail.com,81.86999999999999
6483,tejrdfdqrj@gmail.com,-3.1099999999999994
6484,akkuvwunjz@gmail.com,-94.53
6485,zxzjpqqyec@gmail.com,107.75000000000001
6486,hqxltefmhi@gmail.com,15.769999999999996
6487,zpzhotrjnn@gmail.com,-102.38000000000001
6488,xujcimuowk@gmail.com,9.530000000000001
6489,vciimcqrcw@gmail.com,-206.93
6490,bynyjvyzwf@gmail.com,-81.67999999999999
6491,wfulyjurqa@gmail.com,-86.12
6492,gwyvcldisr@gmail.com,-60.079999999999984
6493,ewpqvfqpmy@gmail.com,-50.78
6494,bdgdmijvkn@gmail.com,-18.230000000000004
6495,fexystpzaw@gmail.com,-46.16
6496,aikgzlukmx@gmail.com,-209.67
6497,abikddfbze@gmail.com,-6.229999999999997
6498,xkqsbslejm@gmail.com,75.72
6499,fwjovcqnsp@gmail.com,35.760000000000005
6500,aoruvctrxa@gmail.com,62.889999999999986
6501,ghvpsyqxug@gmail.com,-147.29
6502,yntpdtuppb@gmail.com,17.849999999999994
6503,gibugnbvce@gmail.com,26.219999999999985
6504,bdbbqfjces@gmail.com,49.809999999999995
6505,fuljxdnmoc@gmail.com,4.930000000000007
6506,vqipsnhnna@gmail.com,-118.49999999999999
6507,llquhtzowh@gmail.com,149.79
6508,fwaroyvqlo@gmail.com,147.10999999999999
6509,mmntgsidhl@gmail.com,-64.10999999999999
6510,laimfvzkga@gmail.com,2.799999999999997
6511,pxkdhwency@gmail.com,-68.58000000000001
6512,iotzmiucfu@gmail.com,-43.43000000000001
6513,mjgxqzmjvo@gmail.com,-12.560000000000002
6514,cpyjdagsdl@gmail.com,23.850000000000005
6515,llgirpuzco@gmail.com,144.01999999999998
6516,ebjhmbyyae@gmail.com,-86.27000000000001
6517,xiytxsttxi@gmail.com,126.12
6518,fmjbespkdc@gmail.com,-14.079999999999984
6519,rchwmyvagj@gmail.com,-89.10999999999999
6520,wscnacuijh@gmail.com,111.27999999999999
6521,tdwywyhcrm@gmail.com,53.269999999999996
6522,gabmvzogte@gmail.com,26.72
6523,vqyqpvkoug@gmail.com,81.39000000000001
6524,cjrhmkfnbq@gmail.com,8.199999999999989
6525,esqhrtchvd@gmail.com,117.74
6526,pvbbfljjnh@gmail.com,-57.74
6527,tpviqprfrp@gmail.com,-108.45
6528,uhalvmmwtd@gmail.com,124.30000000000001
6529,xcepfxxrus@gmail.com,-51.39
6530,itbisfuuku@gmail.com,69.34
6531,mxhnxdvwqo@gmail.com,-130.45999999999998
6532,fkzybnayyz@gmail.com,-131.59
6533,kqxnhigfvd@gmail.com,136.74
6534,bvdnzasdbc@gmail.com,182.6
6535,tuagtmwyqa@gmail.com,92.67
6536,gobzvjihnd@gmail.com,-164.59999999999997
6537,nvdiwtnmlg@gmail.com,142.03
6538,ytmvjzjipd@gmail.com,20.379999999999995
6539,hdjfipbhrc@gmail.com,2.3700000000000045
6540,alioenvmsh@gmail.com,33.120000000000005
6541,ovnfjcvggo@gmail.com,-37.78
6542,enogswlxix@gmail.com,-190.44
6543,fiadeuzwln@gmail.com,76.83999999999999
6544,jvhjylyeho@gmail.com,-67.27000000000001
6545,gixsgbiucc@gmail.com,84.35999999999999
6546,cyfthfwfke@gmail.com,84.13000000000001
6547,dnegzjrtzv@gmail.com,-106.22000000000001
6548,wcnlhfiqzl@gmail.com,-148.33999999999997
6549,upmtujsypk@gmail.com,116.85
6550,rfcinnimta@gmail.com,-76.69999999999999
6551,kspqpkxfcb@gmail.com,109.56
6552,uepgiirzmg@gmail.com,218.74
6553,qyyuyzdwco@gmail.com,-92.33000000000001
6554,ilzbvlhbsj@gmail.com,-101.68999999999998
6555,zbackyezez@gmail.com,46.870000000000005
6556,hvggrfprhl@gmail.com,73.33000000000001
6557,otwpqwngpb@gmail.com,-118.75999999999999
6558,kbxaufzfgl@gmail.com,-224.71
6559,oztgtpfmln@gmail.com,-195.19
6560,mwagpelsre@gmail.com,125.58999999999999
6561,xbqutmllaf@gmail.com,117.80000000000001
6562,pweuayftax@gmail.com,96.25
6563,pmhsgjbjgs@gmail.com,-14.879999999999999
6564,ypnqigyctp@gmail.com,-126.35
6565,udwsdbrmrs@gmail.com,38.449999999999996
6566,kfqfivqsdy@gmail.com,10.280000000000001
6567,bitmbbppzu@gmail.com,52.72
6568,rydjqahfvc@gmail.com,-172.84
6569,honmujnezt@gmail.com,-103.76999999999998
6570,czniwnygay@gmail.com,63.88999999999999
6571,xnuznytdrq@gmail.com,13.280000000000001
6572,dqvjdewwak@gmail.com,-9.049999999999983
6573,aemelazevg@gmail.com,-55.09
6574,mfqbhcpaec@gmail.com,-36.81999999999999
6575,pzqlrtemgd@gmail.com,-201.77
6576,zquqjfhapg@gmail.com,194.14999999999998
6577,gfvbqvcftu@gmail.com,-137.5
6578,enacsdqlpb@gmail.com,-50.30999999999999
6579,tykesskspf@gmail.com,-25.189999999999984
6580,ateiclxitm@gmail.com,-50.139999999999986
6581,emgevzwmdr@gmail.com,-55.67
6582,badjlxgimb@gmail.com,-183.73000000000002
6583,vaeyttsvju@gmail.com,-94.57999999999998
6584,wkpmhiztku@gmail.com,-25.78
6585,eioogciduk@gmail.com,-89.22
6586,kaxfydsjlp@gmail.com,86.5
6587,qysllyjmru@gmail.com,-127.44
6588,fxdfluzrqp@gmail.com,181.24
6589,acrsfzqqxs@gmail.com,-10.990000000000009
6590,plplgzrdky@gmail.com,-98.42
6591,yrocolcszp@gmail.com,-128.08999999999997
6592,sbyjsomljq@gmail.com,93.18
6593,ufrdifslsy@gmail.com,86.95
6594,ahdiemhznv@gmail.com,-56.78999999999999
6595,wsupcfkgpd@gmail.com,104.63
6596,kqheyporbm@gmail.com,34.59
6597,njdwhajfkm@gmail.com,17.98999999999998
6598,rtjpyerbpo@gmail.com,-141.17000000000002
6599,xapedbrcpk@gmail.com,121.18
6600,zzesyyktrl@gmail.com,-8.080000000000013
6601,ispngqbhpe@gmail.com,41.610000000000014
6602,hxrjptyyet@gmail.com,-70.21000000000001
6603,wuozvptqtl@gmail.com,-155.51
6604,ejqrjqxphd@gmail.com,-16.04
6605,xbmtemhpkp@gmail.com,94.21000000000001
6606,naxtaxgzev@gmail.com,-52.03999999999999
6607,qynsfpadqj@gmail.com,112.27000000000001
6608,cfmpqnbklm@gmail.com,-8.97
6609,oipdqknvxn@gmail.com,-76.66000000000001
6610,mqrkgmjxfi@gmail.com,76.5
6611,sbftxdaxnw@gmail.com,-12.049999999999983
6612,fefvppobie@gmail.com,86.60000000000001
6613,oscyfrgjmy@gmail.com,-103.79
6614,ogknpkzncj@gmail.com,29.5
6615,nkyzkaxlug@gmail.com,-11.569999999999993
6616,cbnywichqh@gmail.com,35.129999999999995
6617,mugxqnejjc@gmail.com,-142.98
6618,ewjtgnmgxu@gmail.com,-98.63999999999999
6619,gkdohnapva@gmail.com,77.24
6620,fpdyolrdns@gmail.com,-49.72
6621,xxqfallpqx@gmail.com,43.64999999999999
6622,gsjzcgcolx@gmail.com,136.88
6623,goofsspdhc@gmail.com,11.990000000000009
6624,vjkwkfiqny@gmail.com,82.83000000000001
6625,ipjmvlvgbz@gmail.com,-226.43
6626,tgpudcsykr@gmail.com,-70.39999999999999
6627,qjnqoqikgp@gmail.com,119.5
6628,qgslgnaaqu@gmail.com,-111.15
6629,elphbgnehh@gmail.com,83.75
6630,juwuckicts@gmail.com,-0.7700000000000102
6631,knoryteznf@gmail.com,83.8
6632,brzbuusnat@gmail.com,132.67000000000002
6633,jlmnzppxsd@gmail.com,40.58000000000001
6634,tudvhadclh@gmail.com,-80.25
6635,rogypsynvr@gmail.com,-63.5
6636,benuiwlxfo@gmail.com,-77.25999999999999
6637,zltghupxhk@gmail.com,-61.72999999999999
6638,czlmvvwiap@gmail.com,21.64
6639,uaygoirxdp@gmail.com,132.21999999999997
6640,ktvvxabdpc@gmail.com,150.37
6641,npdydkviaq@gmail.com,-31.790000000000006
6642,cryiducxjt@gmail.com,128.70999999999998
6643,sjewqldbdb@gmail.com,70.47999999999999
6644,vueyxkocfk@gmail.com,47.720000000000006
6645,qvaizocucp@gmail.com,191.3
6646,jgexclcpmn@gmail.com,54.349999999999994
6647,momhvklkcj@gmail.com,-48.72
6648,lgoaisdhlq@gmail.com,202.35
6649,bgjyeueyzs@gmail.com,127.37
6650,cvtcwqefxf@gmail.com,-159.02
6651,aawwgpnpmr@gmail.com,-92.18
6652,iiachbgidr@gmail.com,24.569999999999993
6653,gapzoczvdy@gmail.com,38.52999999999997
6654,azfukynnvu@gmail.com,32.389999999999986
6655,jjihbfmvqz@gmail.com,-39.93000000000001
6656,nydqbyqxgm@gmail.com,-191.62
6657,vsidveyfuh@gmail.com,-51.55
6658,jglsyvqhid@gmail.com,40.05000000000001
6659,agcgawsenk@gmail.com,-81.33
6660,jsljuvrtsv@gmail.com,42.59
6661,anzbhlpweq@gmail.com,48.53999999999999
6662,qxmouotkmi@gmail.com,63.31
6663,lbhbyjpirz@gmail.com,9.799999999999999
6664,btgtfpnzic@gmail.com,21.659999999999997
6665,vfktbyfuos@gmail.com,-108.30000000000001
6666,selldtlqsq@gmail.com,156.87
6667,rovmcyctnx@gmail.com,14.379999999999995
6668,wooegignie@gmail.com,2.1400000000000006
6669,ezxnscjfxw@gmail.com,3.269999999999996
6670,vrhfjpmpfy@gmail.com,-52.03
6671,ucpwfujozb@gmail.com,-141.44
6672,ckcrnmalif@gmail.com,-35.92999999999998
6673,hqswnjzeym@gmail.com,-62.53999999999999
6674,rioytktpax@gmail.com,14.240000000000002
6675,huqrldyudu@gmail.com,106.84
6676,qzogexvbxj@gmail.com,-123.13999999999999
6677,agoqolmjjc@gmail.com,-75.05999999999999
6678,ixbyenikqu@gmail.com,-51.480000000000004
6679,twriypdzkt@gmail.com,-13.919999999999987
6680,jkratswzfs@gmail.com,130.35999999999999
6681,quvvmulwgh@gmail.com,116.49
6682,uqfzpatbrj@gmail.com,34.5
6683,pceuexmxzu@gmail.com,-36.52000000000001
6684,ifcelghgfm@gmail.com,198.56
6685,ouztioxggu@gmail.com,94.34
6686,mnzfwwcrbz@gmail.com,-65.60999999999999
6687,eddfuvmtsd@gmail.com,-165.76
6688,mkufcixjlt@gmail.com,-87.6
6689,rrgtubzunv@gmail.com,25.089999999999996
6690,nxjjvayfkz@gmail.com,-196.81
6691,cotvibjvga@gmail.com,73.39999999999998
6692,hgbyztcyjs@gmail.com,8.539999999999992
6693,seiifxwzho@gmail.com,-61.39000000000001
6694,xpynwtsjhh@gmail.com,-0.9000000000000057
6695,bdkiwypbmu@gmail.com,125.61
6696,lxwlabntcr@gmail.com,-93.35
6697,shhxxxjkbs@gmail.com,-33.32000000000001
6698,ggunagdpvu@gmail.com,-96.25
6699,wnrfppnlhg@gmail.com,-62.900000000000006
6700,uebyvgsjrw@gmail.com,153.27
6701,hxbajncbrd@gmail.com,-170.75
6702,whqhawncuo@gmail.com,-209.62
6703,vjxjvrmjko@gmail.com,134.04
6704,bmixprpznz@gmail.com,29.22
6705,cdpojsmqxn@gmail.com,-82.36
6706,rnmlcqwbvv@gmail.com,-34.36999999999999
6707,sucwblzyzz@gmail.com,13.580000000000013
6708,fvdnoufghk@gmail.com,83.41
6709,gpfunuklwp@gmail.com,20.78
6710,ruqcvpbwei@gmail.com,-197.84
6711,ygucavkgtw@gmail.com,-142.68
6712,femhccscxy@gmail.com,-204.18
6713,gdrbritomt@gmail.com,215.52
6714,uptitrmaen@gmail.com,-0.6700000000000017
6715,snxpstnwlz@gmail.com,16.730000000000018
6716,lykvqmiaaq@gmail.com,61.120000000000005
6717,tzkkupcuyp@gmail.com,72.68
6718,lcowrtzrpp@gmail.com,-31.25999999999999
6719,ciqqfxsvrf@gmail.com,87.32
6720,kmsrvbroip@gmail.com,68.97999999999999
6721,vyaaxghwpx@gmail.com,-9.659999999999997
6722,hdvxjbcnvt@gmail.com,-67.47
6723,lgmckjqrvp@gmail.com,75.39000000000001
6724,ehmqkfzhob@gmail.com,36.739999999999995
6725,opcxfvudvp@gmail.com,46.56999999999999
6726,snasxtydjz@gmail.com,148.63
6727,apgekvbpov@gmail.com,101.01999999999998
6728,gawczwkkxi@gmail.com,-170.2
6729,ylaukvgxey@gmail.com,-60.139999999999986
6730,gdwhcdaphx@gmail.com,-24.08
6731,uhyvjchzbu@gmail.com,97.33
6732,wgiycuhtyx@gmail.com,-98.69
6733,gckmavlswr@gmail.com,-150.99
6734,vjgikpwjwv@gmail.com,52.2
6735,xgfatomufa@gmail.com,-54.74999999999999
6736,ctuaeqvoev@gmail.com,149.39
6737,oefstsqmsj@gmail.com,-186.37
6738,nrxrkhwbkh@gmail.com,-21.310000000000002
6739,qmrlvhrxnl@gmail.com,224.94
6740,aqapjlxszc@gmail.com,120.65
6741,cpiwfwerok@gmail.com,-194.18
6742,uoarjeayxf@gmail.com,29.900000000000006
6743,jjezcexjyn@gmail.com,-177.85
6744,jnymvaltxo@gmail.com,-29.77000000000001
6745,fxokttgthi@gmail.com,1.7000000000000028
6746,minntfkzup@gmail.com,-10.04
6747,vliztpxcum@gmail.com,126.87
6748,ujqkaetjft@gmail.com,33.85
6749,tzfdclzwcb@gmail.com,64.49000000000001
6750,ilwhmcakjx@gmail.com,126.88
6751,hdqohspfpi@gmail.com,39.22
6752,pmxjjkktqn@gmail.com,-15.259999999999991
6753,aoydgjzqih@gmail.com,-204.85
6754,lfyqrjdmgs@gmail.com,-45.390000000000015
6755,qagvlydvdh@gmail.com,-39.83
6756,dpexhxqgdq@gmail.com,116.08000000000001
6757,yasiylumrl@gmail.com,69.34
6758,zfvccttrkm@gmail.com,-55.25999999999999
6759,rnhcjwgzip@gmail.com,114.03999999999999
6760,pakescyjjd@gmail.com,58.260000000000005
6761,efghokgziy@gmail.com,4.360000000000014
6762,cqbaoebcto@gmail.com,-204.95000000000002
6763,gtfsmeepea@gmail.com,28.169999999999987
6764,cyaabvcapm@gmail.com,94.22
6765,sdvtlkcxty@gmail.com,-134.44
6766,nvfaiwktkg@gmail.com,-6.5800000000000125
6767,ykauzdllgl@gmail.com,20.880000000000003
6768,dejgeoowgs@gmail.com,-5.030000000000001
6769,rvgwrmqrrp@gmail.com,-11.86
6770,zrouxrvpdk@gmail.com,50.660000000000025
6771,yoiijybrbf@gmail.com,-51.0
6772,dahcwamwhd@gmail.com,126.47999999999999
6773,djlslsdffw@gmail.com,121.10000000000001
6774,mbaniwqlgs@gmail.com,-43.78000000000001
6775,jpyywnbahn@gmail.com,-157.07
6776,bqywktmbie@gmail.com,7.939999999999998
6777,dqynossmrh@gmail.com,-4.229999999999999
6778,irukijtobr@gmail.com,-36.11
6779,fvtczsjixo@gmail.com,-227.94
6780,dlzunmiuyf@gmail.com,87.12
6781,avhtcpjyxq@gmail.com,34.53
6782,zkqgsaekzn@gmail.com,-46.57000000000001
6783,rhqazykjqc@gmail.com,-186.98
6784,eabyqjdond@gmail.com,-51.629999999999995
6785,prfbizpbuz@gmail.com,-24.769999999999996
6786,tutlktjzwk@gmail.com,1.460000000000008
6787,wsijfxylvz@gmail.com,-9.049999999999983
6788,ymwrguttvi@gmail.com,-87.56
6789,kulzoiopsp@gmail.com,16.659999999999997
6790,kqsvxprzir@gmail.com,-235.03
6791,jjdmpsesca@gmail.com,9.590000000000003
6792,ahyiynevoz@gmail.com,36.379999999999995
6793,fgsmonfqvm@gmail.com,-151.89
6794,gckojwsgll@gmail.com,163.77999999999997
6795,tbbktkdorr@gmail.com,69.1
6796,zlukbxihbh@gmail.com,-8.140000000000015
6797,ggjfifvdfp@gmail.com,-91.93
6798,bcphgsrusv@gmail.com,25.840000000000003
6799,dtsjxklakg@gmail.com,-101.11000000000001
6800,bpopqbphyy@gmail.com,34.629999999999995
6801,cfhtepyuth@gmail.com,134.25
6802,gephsvvwdo@gmail.com,32.010000000000005
6803,mckhdwixim@gmail.com,-128.34
6804,ilvygmgmpq@gmail.com,151.87
6805,ognnennalo@gmail.com,-67.42000000000002
6806,oshquvglcg@gmail.com,95.98999999999998
6807,pkkshxsoyl@gmail.com,99.56
6808,skpwppfksz@gmail.com,-105.83000000000001
6809,zcinwaskiq@gmail.com,5.210000000000008
6810,leafpkocos@gmail.com,23.5
6811,zpwivfusyk@gmail.com,9.280000000000001
6812,vwfluhvypl@gmail.com,7.100000000000023
6813,aponiycmtz@gmail.com,-115.96000000000001
6814,fdirmjoydo@gmail.com,76.25999999999999
6815,ofysynyagn@gmail.com,-30.810000000000002
6816,itwalzkhsd@gmail.com,54.66
6817,duxhzwnsme@gmail.com,129.87
6818,qhckwmoopk@gmail.com,-125.33
6819,yvsakusdes@gmail.com,13.57
6820,whxssykrku@gmail.com,233.17
6821,oqhebvtock@gmail.com,217.10000000000002
6822,xlxrxyugmo@gmail.com,-37.41
6823,ktamryfktp@gmail.com,131.21
6824,nkxwhhfmgv@gmail.com,77.46000000000001
6825,urnenbwwng@gmail.com,82.86000000000001
6826,hzikzetvyc@gmail.com,-155.45
6827,hnqyaybdlj@gmail.com,22.25
6828,ljqfhbjdkn@gmail.com,148.99
6829,jnhuklmaaw@gmail.com,124.60999999999999
6830,wirwfookxu@gmail.com,78.84
6831,dpifqswobn@gmail.com,139.76
6832,ovhfhbrewe@gmail.com,66.44
6833,zfirpecnzz@gmail.com,129.7
6834,cwsfxrnszz@gmail.com,133.21
6835,mjarinnxfv@gmail.com,-112.34
6836,ecotqtgyww@gmail.com,-43.46000000000001
6837,gpyryfaogr@gmail.com,17.889999999999986
6838,qmpcwymkkw@gmail.com,119.99000000000001
6839,glneffpmbl@gmail.com,-226.13
6840,fsmmxozvmr@gmail.com,-81.22
6841,ombcouvabe@gmail.com,78.47
6842,qeopjcaazf@gmail.com,131.5
6843,xjewbxezsa@gmail.com,107.46000000000001
6844,rjzqjdcssa@gmail.com,-16.54
6845,yjsiwmcbef@gmail.com,83.8
6846,gkoaljzygo@gmail.com,-48.91000000000001
6847,kqyaqwkoho@gmail.com,-23.950000000000017
6848,wkygznqomp@gmail.com,-161.64
6849,taugnmyigo@gmail.com,108.04
6850,eshypvemum@gmail.com,-118.10000000000001
6851,fmxfpotfze@gmail.com,-199.26999999999998
6852,tyfcclmcsd@gmail.com,217.99
6853,gugwwplyvp@gmail.com,242.99
6854,agwkmslafy@gmail.com,24.0
6855,pmtguvecgj@gmail.com,-181.16
6856,fgemqcsuka@gmail.com,-103.27999999999999
6857,gvtkxewuql@gmail.com,44.11
6858,hewlraxidx@gmail.com,187.47
6859,uljithvkqe@gmail.com,-158.08
6860,nhohjeusoh@gmail.com,89.98
6861,vlozggzpln@gmail.com,32.58
6862,kegtgzagho@gmail.com,-20.50999999999999
6863,dstpykrago@gmail.com,134.57999999999998
6864,gjgmzgssem@gmail.com,12.080000000000005
6865,cnvwrtuacj@gmail.com,49.46000000000001
6866,ukpuvhkbzx@gmail.com,118.41000000000001
6867,bcvigiqqwl@gmail.com,24.52000000000001
6868,elyernxuhi@gmail.com,67.50000000000001
6869,ygdkjzunfp@gmail.com,-161.82999999999998
6870,yznmcovfwb@gmail.com,-201.41
6871,emdccchgog@gmail.com,-95.41
6872,qyhmujodyq@gmail.com,113.42000000000002
6873,hzkgrejtnw@gmail.com,-52.37
6874,zfbeyradrf@gmail.com,-124.03000000000002
6875,dptiggvzjo@gmail.com,-213.45
6876,zqfztxvrad@gmail.com,20.92
6877,bqjgyuuiht@gmail.com,30.11999999999999
6878,fnblhlhlgl@gmail.com,-76.94999999999999
6879,xtlhrwcfvm@gmail.com,51.81
6880,xldnqanvea@gmail.com,-67.1
6881,wdsfckyyxl@gmail.com,61.88000000000001
6882,nfublbnvpw@gmail.com,-77.97
6883,ihcnzqvdxr@gmail.com,47.839999999999996
6884,dglnzgkmwf@gmail.com,89.49000000000001
6885,vychbblwpo@gmail.com,81.94
6886,ndazzwwbog@gmail.com,9.139999999999986
6887,aexzdxqgar@gmail.com,-185.92000000000002
6888,gwbmxxstij@gmail.com,1.0400000000000205
6889,vjfbxzhflk@gmail.com,13.040000000000006
6890,miujbzweam@gmail.com,-34.75
6891,uqppomzozj@gmail.com,67.97
6892,webqlfymzk@gmail.com,-70.48
6893,mifyblyglt@gmail.com,123.86999999999999
6894,wfdpjabhzk@gmail.com,128.6
6895,akmbbeyofj@gmail.com,-102.92
6896,usfkvoaoim@gmail.com,123.64000000000001
6897,mzydemuged@gmail.com,-17.230000000000004
6898,oqnptxjchy@gmail.com,16.06
6899,yqfphnyhti@gmail.com,-69.17000000000002
6900,rjuvkjkslp@gmail.com,56.599999999999994
6901,xvdpclikxw@gmail.com,-194.13
6902,cvvzstpduy@gmail.com,107.93
6903,ctiuzuutat@gmail.com,92.83
6904,aowwhmxcok@gmail.com,56.660000000000004
6905,vyzvkcawvh@gmail.com,-82.01000000000002
6906,xgtypeilce@gmail.com,-124.66999999999999
6907,cksjuulcct@gmail.com,226.70999999999998
6908,aleitkvsbr@gmail.com,-52.16
6909,tgbyhxqfwo@gmail.com,41.60000000000001
6910,mzwdhlnwlj@gmail.com,-75.75
6911,ahwuvmyjcy@gmail.com,65.67
6912,tlbenzabpe@gmail.com,-2.6899999999999977
6913,jvmgieuqmh@gmail.com,102.74
6914,hlxmbtcvir@gmail.com,-149.12
6915,vupnxckzsm@gmail.com,-34.03
6916,dhtupskegy@gmail.com,-15.100000000000023
6917,dlvtmhkjmb@gmail.com,-51.63999999999999
6918,nsxjowvyuv@gmail.com,40.11999999999999
6919,txwgetogfm@gmail.com,157.17000000000002
6920,hsvdomqpxo@gmail.com,-27.410000000000004
6921,blllgqttoo@gmail.com,-10.680000000000007
6922,dmmbuewanu@gmail.com,52.59
6923,rsantmudgg@gmail.com,30.909999999999997
6924,ychrewqtav@gmail.com,90.50000000000001
6925,udjvummsjk@gmail.com,-83.5
6926,kzbrtnigsy@gmail.com,58.17999999999999
6927,pfkidkbcnm@gmail.com,-8.39
6928,qrlmjasplh@gmail.com,40.22999999999999
6929,vejqxpbjas@gmail.com,62.96000000000001
6930,fqvldpeowe@gmail.com,-171.27
6931,vfxluoynex@gmail.com,122.00000000000001
6932,ycybxpveal@gmail.com,215.51999999999998
6933,dmbuotsqzi@gmail.com,8.100000000000009
6934,sahgvvrzjg@gmail.com,-159.6
6935,ixgxfkjiip@gmail.com,152.51
6936,bzgktcsmqk@gmail.com,39.0
6937,ibgvxrjyln@gmail.com,-23.870000000000005
6938,mchdvxkbvh@gmail.com,58.06
6939,uhmcunpwym@gmail.com,-21.749999999999993
6940,aqcsmgnjxi@gmail.com,-26.710000000000008
6941,yfpmyzvimu@gmail.com,7.399999999999999
6942,nvsnzazmce@gmail.com,-118.97
6943,qppxxzzurd@gmail.com,-15.760000000000005
6944,cneibxezuw@gmail.com,-82.29000000000002
6945,aunjzkjiya@gmail.com,45.869999999999976
6946,jyppncxqts@gmail.com,120.37
6947,bmcpsuwrvv@gmail.com,63.89
6948,rcjdwgtlyl@gmail.com,-27.799999999999997
6949,dxlhehlbsb@gmail.com,2.430000000000007
6950,xtkaluumil@gmail.com,-49.72999999999999
6951,eakyozztgg@gmail.com,24.22999999999999
6952,cbybuhizkl@gmail.com,8.980000000000004
6953,sigikyjtqv@gmail.com,30.640000000000015
6954,dhozmfbrei@gmail.com,-43.18000000000001
6955,civsxphnrm@gmail.com,-4.930000000000007
6956,kyrvqkdbsm@gmail.com,119.41000000000001
6957,exakunivgz@gmail.com,31.55000000000001
6958,jhlplobkgr@gmail.com,196.39000000000001
6959,udahowjfkk@gmail.com,57.019999999999996
6960,wfzuofpzws@gmail.com,161.78
6961,tuyzenbrjo@gmail.com,-209.82999999999998
